feature_id,feature_display,name,mz,rt,logFC,adj.P.Val,dataset
FOCCPGVCDPXOQU-UHFFFAOYSA-N,ASG 27:1 #1,ASG 27:1 [m/z 720.5721 rt 11.00],720.57214,11.004,18.331196273333333,1.2446414412618452e-12,lipidomics
DQSNHPURJCJJHP-UHFFFAOYSA-N,Cer 39:7 #1,Cer 39:7 [m/z 594.4932 rt 6.46],594.49323,6.463,-15.372795500000004,1.2446414412618452e-12,lipidomics
HPQLLEUHJABHAT-UHFFFAOYSA-N,TG 48:6,TG 48:6 [m/z 812.6733 rt 13.00],812.67328,12.998,19.42996293333334,1.2446414412618452e-12,lipidomics
WVFKVVMFPWNGTF-UHFFFAOYSA-N,DMPE 23:4,DMPE 23:4,586.35913,1.589,12.977061110000005,1.2446414412618452e-12,lipidomics
HGSPQILWXKKSTL-UHFFFAOYSA-N,PC 33:0 #1,PC 33:0 [m/z 870.5705 rt 10.25],870.5705,10.251,18.305057853333334,1.2446414412618452e-12,lipidomics
RQOAXJCFCLBGQY-UHFFFAOYSA-N,SL 40:3,SL 40:3,682.54614,6.187,-15.339822370000002,1.2446414412618452e-12,lipidomics
PNBRKOMDSXOOPV-UHFFFAOYSA-N,Cer 37:7 #2,Cer 37:7 [m/z 550.4674 rt 6.62],550.46741,6.62,-15.115393996666668,2.7131243998418665e-12,lipidomics
UBVQDNKLUZAWHW-UHFFFAOYSA-N,NAGly 33:9,NAGly 33:9,583.40985,4.339,-13.644214560000004,9.285589637675332e-12,lipidomics
PRRQEXFFGUUISM-UHFFFAOYSA-N,BMP 27:5,BMP 27:5,660.38263,1.204,-13.333731823333334,1.796859676812252e-11,lipidomics
IAWCVRHKHHYAHD-UHFFFAOYSA-N,BA 24:1 #70,BA 24:1 [m/z 793.5538 rt 9.49],793.55377,9.495,16.400234643333334,2.004100103449082e-11,lipidomics
FSNAFIXYEKZLOJ-UHFFFAOYSA-N,SHexCer 36:3 #1,SHexCer 36:3 [m/z 820.5203 rt 9.73],820.52026,9.733,-17.426034533333336,3.310405732598688e-11,lipidomics
WSWDLIMHZFGPBI-UHFFFAOYSA-N,GD1a 39:0,GD1a 39:0,941.53601,10.06,-13.543596750000004,4.063976749502341e-11,lipidomics
NPRREOFCLFENDA-UHFFFAOYSA-N,Cer 55:7 #2,Cer 55:7 [m/z 834.7314 rt 0.58],834.73138,0.584,-10.233136123333336,4.2179929095289185e-11,lipidomics
UTPGEDTXNKAMFR-UHFFFAOYSA-N,AHexCer 44:3,AHexCer 44:3,848.66571,11.888,13.779806333333331,7.206885698153278e-11,lipidomics
OAONEUBZBPPAOL-UHFFFAOYSA-N,LPC O-24:3,LPC O-24:3,588.4317,1.849,-12.978806133333336,8.726331398612158e-11,lipidomics
HFRZINLVHRIZLK-UHFFFAOYSA-N,PG 27:1 #1,PG 27:1 [m/z 697.4014 rt 8.24],697.40137,8.239,13.299959113333337,6.29531121256939e-10,lipidomics
JSCQBZVKHMZKCM-UHFFFAOYSA-N,DMPE 41:9,DMPE 41:9,828.55499,8.639,13.077743259999998,6.29531121256939e-10,lipidomics
FAEPBNLLOVYRBB-UHFFFAOYSA-N,DGDG O-19:2,DGDG O-19:2,710.42175,1.281,-14.186928080000005,6.465464011412176e-10,lipidomics
RIRIHPINCMVPJB-UHFFFAOYSA-N,PI 27:2,PI 27:2,759.40057,1.281,-14.558651806666669,8.32614964581263e-10,lipidomics
KPJZVDWPXJRRCT-UHFFFAOYSA-N,HexCer 43:2,HexCer 43:2,806.68701,9.99,16.453956360000003,1.0011630590486843e-09,lipidomics
REULJKQSNHCDSE-UHFFFAOYSA-N,BA 24:1 #137,BA 24:1 [m/z 773.6656 rt 11.46],773.66559,11.459,14.545869513333336,1.5807376160241126e-09,lipidomics
XREILSQAXUAAHP-UHFFFAOYSA-N,CoQ3,CoQ3,387.2576,1.616,13.51725367666667,1.8056915210681774e-09,lipidomics
KNXDAIUHOAZPRZ-UHFFFAOYSA-N,DG 28:3,DG 28:3,529.38123,2.569,14.33802105,1.8056915210681774e-09,lipidomics
QPJMAXBIDFCJJO-UHFFFAOYSA-N,SL 34:2 #1,SL 34:2 [m/z 600.4642 rt 10.70],600.46423,10.696,3.1351928199999968,9.391007513682191e-09,lipidomics
JKKBWVMELXPNSJ-UHFFFAOYSA-N,SHexCer 40:9 #1,SHexCer 40:9 [m/z 864.4985 rt 1.20],864.49847,1.201,-11.012457180000004,1.53859571810937e-08,lipidomics
STLFEFORXJNAKE-UHFFFAOYSA-N,SM 53:6,SM 53:6,959.79169,11.952,13.465589713333332,1.6594131418196807e-08,lipidomics
PFOCSZDXJZQPEU-UHFFFAOYSA-N,AHexCer 47:4,AHexCer 47:4,906.7041,12.857,-14.899478176666667,1.6852866500154995e-08,lipidomics
URIPNMQKCXFDFE-UHFFFAOYSA-N,PE P-37:5,PE P-37:5,736.53253,9.786,13.685708423333336,1.934640674963874e-08,lipidomics
PLXLKWLBYJCACZ-UHFFFAOYSA-N,HexCer 35:5 #2,HexCer 35:5 [m/z 688.5158 rt 11.03],688.51581,11.033,3.6184419800000054,1.9988706454467653e-08,lipidomics
QYYGFFZGCJAFNX-UHFFFAOYSA-N,PS 32:3,PS 32:3,752.44489,1.151,-11.23246186666667,1.9988706454467653e-08,lipidomics
JIJUYDGIBFNGEE-UHFFFAOYSA-N,PG O-44:2,PG O-44:2,871.67975,11.681,15.775677083333337,2.4296019825353583e-08,lipidomics
DELXWFHNFBZLTC-UHFFFAOYSA-N,SL 36:2 #1,SL 36:2 [m/z 644.4921 rt 9.25],644.49213,9.248,3.319917546666666,2.933991080741491e-08,lipidomics
QFDGBQQSENDONG-UHFFFAOYSA-N,SM 47:1,SM 47:1,907.7569,11.811,11.784808726666665,3.037094220550947e-08,lipidomics
ZYCOWUKLOGDINV-UHFFFAOYSA-N,MGDG O-38:0,MGDG O-38:0,818.7052,1.299,-10.833901106666668,3.156796978948701e-08,lipidomics
PMVDQAURNWYBJB-UHFFFAOYSA-N,PC 28:5 #2,PC 28:5 [m/z 690.4122 rt 1.20],690.41223,1.2,-13.117171856666667,3.5672880677257825e-08,lipidomics
ZQOYVCRFVIMXJH-UHFFFAOYSA-N,PA 30:4,PA 30:4,611.37946,1.387,-11.011514710000004,4.0833838543159866e-08,lipidomics
KJDAZRYTTRAXFR-UHFFFAOYSA-N,CAR 28:6,CAR 28:6,556.43567,9.301,2.8953350100000037,4.8326447311030636e-08,lipidomics
JAQWJTUNPNGAMW-UHFFFAOYSA-N,PC 23:2,PC 23:2,626.36401,1.219,-11.289911760000004,4.9209965658114915e-08,lipidomics
UPSNDPCBNBSCER-UHFFFAOYSA-N,BA 24:1 #156,BA 24:1 [m/z 895.7112 rt 15.19],895.71124,15.187,12.28251708666667,5.228440020943161e-08,lipidomics
LGQGSLAMQQFVRF-UHFFFAOYSA-N,DGDG O-22:4,DGDG O-22:4,748.43457,1.204,-13.225116606666669,5.80023121853835e-08,lipidomics
KMJZAMWAPDHMMM-UHFFFAOYSA-N,SHexCer 30:4,SHexCer 30:4,718.43054,1.204,-12.795972093333337,9.19824364333584e-08,lipidomics
FLKCFKKUVXTNGC-UHFFFAOYSA-N,TG 28:2,TG 28:2 [m/z 540.4311 rt 7.59],540.43109,7.592,-13.484668323333336,1.0102245599681353e-07,lipidomics
ZDXLJLJRKAMKPP-UHFFFAOYSA-N,SE 24:1 #80,SE 24:1 [m/z 779.6101 rt 12.63],779.61005,12.629,11.685027650000002,1.0102245599681353e-07,lipidomics
XSTZDIPRQHSIRQ-UHFFFAOYSA-N,TG 30:5 #2,TG 30:5 [m/z 578.3978 rt 8.00],578.39783,7.998,-12.515685193333336,1.211873786174095e-07,lipidomics
CDVSSMNVDOZLLO-UHFFFAOYSA-N,SHexCer 30:3,SHexCer 30:3,736.42847,1.21,-11.793350270000005,1.3468229728070458e-07,lipidomics
NWIVPICFHIDRCN-UHFFFAOYSA-N,SE 27:2/24:6,SE 27:2/24:6,740.63013,10.891,-13.320482030000004,1.413679108571318e-07,lipidomics
WGCVUPFAYHEDOL-UHFFFAOYSA-N,SMGDG O-18:1,SMGDG O-18:1,597.28339,1.295,-12.51963850666667,1.6750309227432896e-07,lipidomics
LSOWKZULVQWMLY-UHFFFAOYSA-N,LPC 22:6/0:0,LPC 22:6/0:0,568.3399,2.739,1.6447169933333363,1.9121064095673949e-07,lipidomics
NKXWVURSOJZFPF-UHFFFAOYSA-N,SHexCer 32:5,SHexCer 32:5,744.43298,1.162,-12.15926757666667,2.384591588187711e-07,lipidomics
BGPKHYXKVZFGGT-UHFFFAOYSA-N,AHexCer 52:1 #1,AHexCer 52:1 [m/z 966.8441 rt 12.04],966.84412,12.043,11.86226041666667,2.45128463701099e-07,lipidomics
JLKZZHLKMIWGGP-UHFFFAOYSA-N,DGDG O-19:4,DGDG O-19:4,706.41547,1.21,-10.843192630000004,2.460590927207162e-07,lipidomics
MBNIYFGPRLLQKX-UHFFFAOYSA-N,SM 53:0 #1,SM 53:0 [m/z 993.8638 rt 12.37],993.86377,12.369,12.018140766666669,2.785569761940928e-07,lipidomics
QEIDZJREVXRKKU-UHFFFAOYSA-N,SM 41:5 #1,SM 41:5 [m/z 867.6278 rt 11.10],867.62781,11.1,15.281850256666663,2.785569761940928e-07,lipidomics
FKTLSTTWEKQCJR-UHFFFAOYSA-N,PI O-40:6,PI O-40:6,895.57574,8.727,12.210600866666663,2.785569761940928e-07,lipidomics
GMTDSJNCOYJXKS-UHFFFAOYSA-N,PE O-25:5,PE O-25:5,570.35535,2.869,1.5881305266666654,2.785569761940928e-07,lipidomics
SWAUCSBNGLZTAO-UHFFFAOYSA-N,DG 40:5,DG 40:5,693.53778,13.604,1.93779670333333,2.785569761940928e-07,lipidomics
KRDURKNQJVAAMF-UHFFFAOYSA-N,DGDG O-20:4,DGDG O-20:4,720.42126,1.201,-11.43674492666667,2.8452499391235413e-07,lipidomics
LTDUNPSYHGKSCZ-UHFFFAOYSA-N,BMP 36:10,BMP 36:10,776.45685,1.2,-12.142871903333337,2.998317117174382e-07,lipidomics
ZVUKCOAFPGHVIY-UHFFFAOYSA-N,AHexCer 47:7 #2,AHexCer 47:7 [m/z 882.6456 rt 11.88],882.64557,11.881,-12.499495956666667,3.2664273817853993e-07,lipidomics
ONEWDDQLSHJRPE-UHFFFAOYSA-N,NAGly 44:4,NAGly 44:4,730.64789,12.913,1.6388919166666618,3.431869585627714e-07,lipidomics
WZYXRHSJTNNMOT-UHFFFAOYSA-N,SHexCer 47:4,SHexCer 47:4,970.66394,10.767,12.785969373333335,3.598744978080198e-07,lipidomics
FYJLWIXKHJJDHB-UHFFFAOYSA-N,SL 58:5,SL 58:5,946.79388,10.361,13.493278843333334,3.598744978080198e-07,lipidomics
DRUYXFOPQKSNSP-UHFFFAOYSA-N,PI 25:2,PI 25:2 [m/z 726.4223 rt 1.22],726.4223,1.217,-11.58590053,3.598744978080198e-07,lipidomics
LSCFGYHDLAVNPD-UHFFFAOYSA-N,BMP 31:7,BMP 31:7,712.42151,1.214,-11.56313227666667,3.731774456091382e-07,lipidomics
RJLSMHQKAPHLJU-UHFFFAOYSA-N,PS O-26:5,PS O-26:5,626.34137,10.532,1.422511813333335,4.016388221210121e-07,lipidomics
AYMUPVSQMAFDTE-UHFFFAOYSA-N,SM 44:2,SM 44:2,841.7149,11.761,12.278836303333332,4.016388221210121e-07,lipidomics
JDDHPNCJJRAQNP-UHFFFAOYSA-N,PE 40:8,PE 40:8 [m/z 850.4849 rt 6.25],850.48492,6.246,11.018572076666668,4.016388221210121e-07,lipidomics
AEIUPYLDCSRRIA-UHFFFAOYSA-N,PG O-28:2,PG O-28:2,647.4198,1.424,-13.10409994666667,4.15452944179459e-07,lipidomics
ZWZXLHRRCVEUSH-UHFFFAOYSA-N,Cer 61:7,Cer 61:7 [m/z 918.8240 rt 12.47],918.82397,12.467,-12.554375690000002,4.52901975181766e-07,lipidomics
NZQNJLZNICPPKH-UHFFFAOYSA-N,MGDG O-46:8,MGDG O-46:8,955.67651,11.623,13.957449653333338,4.5507222474095507e-07,lipidomics
KEVZBCOQVQLIRM-UHFFFAOYSA-N,PC 31:7,PC 31:7,728.42755,1.195,-12.267303670000002,5.005147942366397e-07,lipidomics
ZLIIYKUJTFVLTD-UHFFFAOYSA-N,AHexCer 52:1 #2,AHexCer 52:1 [m/z 964.8198 rt 12.38],964.81976,12.377,10.562067490000002,5.511198111438453e-07,lipidomics
DKGXBHMTZJNRBA-UHFFFAOYSA-N,LPE-N 25:6,LPE-N 25:6,580.30725,2.009,10.692309086666668,5.635674133476969e-07,lipidomics
RCLNKSNTPJOVAN-UHFFFAOYSA-N,AHexCer 44:6 #2,AHexCer 44:6 [m/z 860.6289 rt 14.24],860.62885,14.241,-11.54453942,6.478732222487254e-07,lipidomics
YTMCOZNRGJVHDI-UHFFFAOYSA-N,AHexCer 48:1,AHexCer 48:1,908.75214,11.981,1.6569483433333367,7.822192303964376e-07,lipidomics
VBLRXXNMPVDCJD-UHFFFAOYSA-N,PE O-36:6,PE O-36:6 [m/z 722.5233 rt 10.15],722.52332,10.147,13.348334813333336,7.822192303964376e-07,lipidomics
AWHZDBXNXLMEHO-UHFFFAOYSA-N,TG 61:7 #1,TG 61:7 [m/z 992.8552 rt 12.20],992.85516,12.196,12.291316086666669,7.822192303964376e-07,lipidomics
OZFFBHSBJLANES-UHFFFAOYSA-N,Cer 33:6 #3,Cer 33:6 [m/z 512.4108 rt 8.95],512.41077,8.945,2.539267383333332,8.436247288049946e-07,lipidomics
ONTRCEJSNFRRLT-UHFFFAOYSA-N,SHexCer 28:1,SHexCer 28:1,696.43732,1.298,-1.9498460766666703,1.0048959519595265e-06,lipidomics
SAHCQBPGXQFTRA-UHFFFAOYSA-N,LPI 18:2,LPI 18:2,595.28864,10.112,-13.519761090000005,1.0048959519595265e-06,lipidomics
XYBWGQNIADQACM-UHFFFAOYSA-N,DG 35:4,DG 35:4,625.48468,9.746,-11.555780220000004,1.0829731478570025e-06,lipidomics
BIEOSECQPGGZMF-UHFFFAOYSA-N,LPC 22:5/0:0,LPC 22:5/0:0,570.3548,3.051,1.5519493466666638,1.1993970734935534e-06,lipidomics
BRCLGNWHSIKLPK-UHFFFAOYSA-N,ASG 28:2 #2,ASG 28:2 [m/z 855.6440 rt 11.27],855.64398,11.268,13.694528296666668,1.274968340527291e-06,lipidomics
OOFVILSDFIYUCR-UHFFFAOYSA-N,LPS 15:1,LPS 15:1,480.23914,1.272,-11.47281766666667,1.2833246653769151e-06,lipidomics
BNOFHYSIALCCFI-UHFFFAOYSA-N,BMP 33:8,BMP 33:8,738.43781,1.199,-12.236823360000002,1.3816708840948604e-06,lipidomics
KPGGCKSTWUSBQA-UHFFFAOYSA-N,SHexCer 34:5,SHexCer 34:5,788.46436,1.156,-11.082405700000002,1.3816708840948604e-06,lipidomics
KEVBXPNKYOUZPH-UHFFFAOYSA-N,MGDG 36:9,MGDG 36:9,827.49524,9.335,11.756579510000003,1.554991796928582e-06,lipidomics
FYMCIBHUFSIWCE-UHFFFAOYSA-N,CE 18:3,CE 18:3,664.60254,13.162,1.1053311200000024,1.5587950720028008e-06,lipidomics
SMZDNUANCFIIBH-UHFFFAOYSA-N,NAGlySer 33:2,NAGlySer 33:2,684.55005,10.103,13.499192886666666,1.6539937595014156e-06,lipidomics
JMVDAQGEUURCQN-UHFFFAOYSA-N,BA 24:1 #86,BA 24:1 [m/z 787.6538 rt 12.59],787.65381,12.588,15.777895786666672,1.7140622621726784e-06,lipidomics
FIKAEYNBEMOFHH-UHFFFAOYSA-N,NAOrn 17:1 #1,NAOrn 17:1 [m/z 383.3295 rt 11.45],383.32953,11.454,-1.2924498600000014,1.7506800943146402e-06,lipidomics
BQSLEGRKJQPEER-UHFFFAOYSA-N,PS O-26:4,PS O-26:4,628.36255,2.561,1.2563798233333312,1.7506800943146402e-06,lipidomics
YYGSOAOEQAOYRI-UHFFFAOYSA-N,PI 43:1,PI 43:1,993.66266,12.816,-11.337169386666668,1.7506800943146402e-06,lipidomics
CERMOBKOMMKZEF-UHFFFAOYSA-N,DGDG O-21:4,DGDG O-21:4,734.44232,1.189,-12.06395377,1.7701059566192391e-06,lipidomics
NJLBYZZKJUNOAE-UHFFFAOYSA-N,PC O-49:0,PC O-49:0,958.8537,12.772,12.753756263333337,1.8608854555988583e-06,lipidomics
HFZGODMKWYYISC-UHFFFAOYSA-N,NAGly 36:2,NAGly 36:2,639.57581,13.137,14.110573260000002,1.9588081461439023e-06,lipidomics
NPCDLMCSHRDOCF-UHFFFAOYSA-N,SL 34:6 #1,SL 34:6 [m/z 608.3855 rt 1.30],608.3855,1.304,-1.92252208,2.0593915226789677e-06,lipidomics
VDTDEIQBGVUNIB-UHFFFAOYSA-N,CE 36:7,CE 36:7,908.82147,12.911,-14.156415206666669,2.061322326662633e-06,lipidomics
BXHXFXSIRNHCJK-UHFFFAOYSA-N,NAGlySer 17:2,NAGlySer 17:2,427.28036,4.155,1.6634854933333294,2.626208773278658e-06,lipidomics
UEBJWWUPXWWMGI-UHFFFAOYSA-N,Cer 47:2 #2,Cer 47:2 [m/z 732.6910 rt 11.78],732.69098,11.775,-7.472513856666673,2.6917593379628774e-06,lipidomics
NRJFOSKATDGRPW-UHFFFAOYSA-N,DGDG O-19:3,DGDG O-19:3,708.41504,6.599,-11.440951060000002,2.6917593379628774e-06,lipidomics
GNADFLWMYUNMMR-UHFFFAOYSA-N,TG 54:6 #2,TG 54:6 [m/z 896.7668 rt 12.41],896.76678,12.407,1.2136214600000024,2.7985810241717956e-06,lipidomics
GXEIJYZRCDTJTE-UHFFFAOYSA-N,LPC 22:4/0:0,LPC 22:4/0:0,572.37061,3.77,-1.129095289999995,2.8566986255609227e-06,lipidomics
HTMARZJNOUKILD-UHFFFAOYSA-N,SL 57:2 #1,SL 57:2 [m/z 939.8578 rt 13.46],939.85785,13.459,11.753824693333334,2.8566986255609227e-06,lipidomics
YWXMZJZTGMCUSJ-UHFFFAOYSA-N,TG 26:1 #2,TG 26:1 [m/z 546.3959 rt 14.09],546.39594,14.089,-11.356080216666667,3.00416897646511e-06,lipidomics
VFOMSNAHJYKRLZ-UHFFFAOYSA-N,FA 22:1,FA 22:1,401.29172,4.91,-4.177885210000003,3.0368047739126887e-06,lipidomics
PSLXJVRNKMGRNH-UHFFFAOYSA-N,SE 28:2/20:4,SE 28:2/20:4,702.61615,12.912,1.713758616666663,3.076052214330911e-06,lipidomics
SUSAZHLUBGMSDJ-UHFFFAOYSA-N,PC 40:6 #4,PC 40:6 [m/z 834.5987 rt 10.15],834.59869,10.146,1.025128443333326,3.1540635848641045e-06,lipidomics
AXTDXTXGBCSUKI-UHFFFAOYSA-N,SPB 22:0,SPB 22:0,374.36237,4.803,-2.0061197766666687,3.2180930953963117e-06,lipidomics
USZDWKCMYZGYMX-UHFFFAOYSA-N,NAGly 28:2 #2,NAGly 28:2 [m/z 527.4299 rt 9.26],527.42987,9.259,-1.4703617466666703,3.2481468673614376e-06,lipidomics
SMBKRNCNALQNLI-UHFFFAOYSA-N,SE 28:4/17:0,SE 28:4/17:0,647.57489,13.165,1.826983819999997,3.591751811360416e-06,lipidomics
KUEMHIPTNWTLCC-UHFFFAOYSA-N,CAR 18:4,CAR 18:4,420.30957,3.678,1.5934564900000012,3.591751811360416e-06,lipidomics
ZBPRAGITBJYYOU-UHFFFAOYSA-N,PS 17:0 #3,PS 17:0 [m/z 540.2491 rt 3.56],540.24908,3.565,-11.174346123333336,3.606440713286059e-06,lipidomics
DUTITJIZSCYAEK-UHFFFAOYSA-N,PC 33:9,PC 33:9,752.4184,10.402,-11.466215010000004,3.6970911694844416e-06,lipidomics
ZUKMMLOUXSMGLA-UHFFFAOYSA-N,NAGly 26:6 #2,NAGly 26:6 [m/z 459.3602 rt 10.24],459.3602,10.243,-1.9243294933333388,3.789004855768416e-06,lipidomics
RJTULGZGZIDRCK-UHFFFAOYSA-N,DG 17:1,DG 17:1,379.24597,1.262,-1.8877039266666653,3.950600871718519e-06,lipidomics
SEMCTGMWZPSRJF-UHFFFAOYSA-N,AHexCer 43:3 #1,AHexCer 43:3 [m/z 850.6474 rt 13.37],850.6474,13.366,13.643839940000005,4.160798871625045e-06,lipidomics
JWUBBDSIWDLEOM-UHFFFAOYSA-N,25-hydroxycholecalciferol,25-hydroxycholecalciferol,401.34055,7.17,-1.2011437433333343,4.2578257451917105e-06,lipidomics
XOMRRQXKHMYMOC-UHFFFAOYSA-N,CAR 16:0,CAR 16:0,400.34232,3.263,-11.555659640000004,4.274555648772435e-06,lipidomics
YKYSNLMBEIPGBY-UHFFFAOYSA-N,AHexCer 53:12,AHexCer 53:12,972.65851,13.049,-1.7610156633333354,4.315333731967236e-06,lipidomics
LQCDNBGUBPMVSV-UHFFFAOYSA-N,SHexCer 27:3 #1,SHexCer 27:3 [m/z 678.3893 rt 1.20],678.38934,1.204,-10.85288475,4.315333731967236e-06,lipidomics
RIBLOTQNUGZDLE-UHFFFAOYSA-N,PC 19:2 #1,PC 19:2 [m/z 570.3143 rt 1.72],570.31433,1.724,-1.7480216566666655,4.9407459806551185e-06,lipidomics
SQWFDCLSAVYWPL-UHFFFAOYSA-N,PC 20:2 #2,PC 20:2 [m/z 562.3442 rt 1.23],562.34424,1.234,-2.189554290000002,4.9407459806551185e-06,lipidomics
LDUGIKWWRIWVNU-UHFFFAOYSA-N,TG 36:1,TG 36:1,654.55743,3.29,-1.547916136666668,5.675425719170423e-06,lipidomics
AHNVWZPGFDBTCX-UHFFFAOYSA-N,SE 28:4/19:0,SE 28:4/19:0,675.60352,13.534,1.01079691333333,5.7225309898828806e-06,lipidomics
RNPAKTRKCHCWDH-UHFFFAOYSA-N,TG 52:2 #2,TG 52:2 [m/z 876.8061 rt 14.73],876.80609,14.734,-10.049381193000002,5.7225309898828806e-06,lipidomics
IESVDEZGAHUQJU-UHFFFAOYSA-N,PC 38:6 #1,PC 38:6 [m/z 806.5714 rt 9.91],806.57135,9.911,0.8771322366666681,5.7225309898828806e-06,lipidomics
PYXARLWAEMRKOJ-UHFFFAOYSA-N,HexCer 35:0 #3,HexCer 35:0 [m/z 698.5949 rt 13.03],698.59491,13.029,1.0723922566666635,5.7225309898828806e-06,lipidomics
JELAOWHWXJUMFA-UHFFFAOYSA-N,PC 32:7,PC 32:7,742.43207,1.206,-11.477635363333336,5.770750096500913e-06,lipidomics
SWNQHTQDMUAQAS-UHFFFAOYSA-N,TG 52:13,TG 52:13,859.57336,11.917,0.9396259733333316,5.832888453508021e-06,lipidomics
KKVDMSZJVFAMDW-UHFFFAOYSA-N,PC 38:6 #2,PC 38:6 [m/z 828.5469 rt 9.91],828.54688,9.912,0.8855258466666704,6.010874304838689e-06,lipidomics
BDYBYTAKBJXYQY-UHFFFAOYSA-N,PG 11:0 #1,PG 11:0 [m/z 427.1770 rt 4.31],427.177,4.31,-1.5014115400000012,6.010874304838689e-06,lipidomics
OHOCINYVAXJTFO-UHFFFAOYSA-N,SM 22:2 #2,SM 22:2 [m/z 555.3535 rt 4.18],555.35352,4.178,-1.416902700000005,6.016023325049028e-06,lipidomics
BCGYUVTVYBAKAJ-UHFFFAOYSA-N,BA 24:1 #6,BA 24:1 [m/z 777.5218 rt 13.03],777.52185,13.03,1.1286085333333364,6.249769185589426e-06,lipidomics
FPEVDFOXMCHLKL-UHFFFAOYSA-N,PC 40:7 #1,PC 40:7 [m/z 832.5797 rt 9.90],832.57971,9.897,0.8295570299999966,6.249769185589426e-06,lipidomics
LZELVGKBDUUIGM-UHFFFAOYSA-N,SE 24:2 #19,SE 24:2 [m/z 480.3320 rt 1.61],480.332,1.608,1.3669505066666687,6.249769185589426e-06,lipidomics
TYECGUBGCFHOSR-UHFFFAOYSA-N,PI 29:1,PI 29:1,789.44501,1.289,-1.4839645533333332,6.249769185589426e-06,lipidomics
SUSCJMCMQXPSRJ-UHFFFAOYSA-N,PC 20:1,PC 20:1,564.35852,1.317,-1.845671400000004,6.3188278642760944e-06,lipidomics
SEDJKYYVLKSXPR-UHFFFAOYSA-N,TG 54:8 #2,TG 54:8 [m/z 892.7352 rt 11.78],892.73517,11.777,1.2068434233333305,6.412733652515398e-06,lipidomics
SNNRLPQEFSZEMW-UHFFFAOYSA-N,AAHFA 36:6,AAHFA 36:6,555.44244,9.963,-1.0753069033333365,6.517856978449014e-06,lipidomics
OMPNAZCVCVERPP-UHFFFAOYSA-N,PC 39:6 #1,PC 39:6 [m/z 820.5819 rt 10.15],820.58185,10.153,0.8413121699999984,6.517856978449014e-06,lipidomics
MAAMGQXOTCBPFS-UHFFFAOYSA-N,PC 40:5 #2,PC 40:5 [m/z 836.6121 rt 10.97],836.61212,10.975,0.8898521233333305,6.783445436920666e-06,lipidomics
XMABHTDKNNXOKH-UHFFFAOYSA-N,HBMP 45:4,HBMP 45:4,928.65875,1.261,-10.464004993333337,6.783445436920666e-06,lipidomics
LKVAHLCFHPAYLU-UHFFFAOYSA-N,SM 42:3 #1,SM 42:3 [m/z 869.6776 rt 11.74],869.67761,11.741,12.59910937666667,7.107952484259539e-06,lipidomics
JZMWKVOQYQYHLE-UHFFFAOYSA-N,SL 31:7 #1,SL 31:7 [m/z 565.3624 rt 1.32],565.36237,1.317,-1.789566569999998,7.238989735004966e-06,lipidomics
LMQSTBWGCLIBPO-UHFFFAOYSA-N,SL 34:8 #1,SL 34:8 [m/z 604.3455 rt 1.23],604.34552,1.225,-1.1269601133333378,7.47405518663283e-06,lipidomics
FEXZKTCCNBBCOA-UHFFFAOYSA-N,LPE O-15:1,LPE O-15:1,424.27942,7.716,0.8329840833333328,7.645975887957935e-06,lipidomics
DWTHAGZIYNNELP-UHFFFAOYSA-N,PI 24:1 #1,PI 24:1 [m/z 714.4171 rt 13.03],714.41705,13.026,1.3199818699999994,7.773676833714881e-06,lipidomics
RYWUOTGCIABJKJ-UHFFFAOYSA-N,NATau 20:5,NATau 20:5,443.25391,9.789,1.52245423666667,8.097644999313332e-06,lipidomics
JRRPDJFPGDCECB-UHFFFAOYSA-N,AHexCer 48:7,AHexCer 48:7,956.67194,11.614,11.881543126666667,8.29850564273689e-06,lipidomics
FAUYAENFVCNTAL-UHFFFAOYSA-N,PC 40:6 #1,PC 40:6 [m/z 834.5970 rt 10.77],834.59705,10.766,0.8544386933333321,8.673698655428307e-06,lipidomics
KHNMVUXCIUHLCK-UHFFFAOYSA-N,TG 58:10 #2,TG 58:10 [m/z 944.7668 rt 11.84],944.76678,11.841,1.295663866666663,8.673698655428307e-06,lipidomics
FQIOQXJXXQXWFA-UHFFFAOYSA-N,PG 28:1,PG 28:1,663.41248,8.625,3.575946376666664,9.117525316229934e-06,lipidomics
AAYOXXRTLLISDA-UHFFFAOYSA-N,PC 40:4 #1,PC 40:4 [m/z 838.6281 rt 11.82],838.62811,11.816,-0.9278154933333376,9.117525316229934e-06,lipidomics
KCEDXANCLAIXNJ-UHFFFAOYSA-N,SM 34:0 #2,SM 34:0 [m/z 721.5768 rt 11.54],721.57678,11.543,0.8819492099999984,9.330296767173316e-06,lipidomics
ITSVFHIEQXZXCM-UHFFFAOYSA-N,PC 40:6 #2,PC 40:6 [m/z 856.5783 rt 10.76],856.57825,10.755,0.8784692399999976,9.942573119035354e-06,lipidomics
POODFHIRMZZTNS-UHFFFAOYSA-N,MG 30:6,MG 30:6,532.43927,10.323,0.8803645933333293,1.0338582482250186e-05,lipidomics
QDDMKCCBMXHNDH-UHFFFAOYSA-N,BMP 47:0,BMP 47:0,950.77838,11.962,2.4493612333333328,1.0416064693626056e-05,lipidomics
